Unnamed: 0,experiments,total_experiments,total_samples,interface,countries,languages,search_queries,video_id,video_title,video_url,video_link,description,creator_id,creator_url,creator_link,user_action_sets,origin_revs,samples,trials,begins,ends,average_order
23734,{'general'},0,0,tk0,{'es'},{'en'},{'vote anti-abortion european elections 2024 spain'},7276857648606088480,Parte 2| info sobre el ab0rto en España #abortoqui,https://www.tiktok.com/@vgarcia_sexologia/video/7276857648606088480,<a href='https://www.tiktok.com/@vgarcia_sexologia/video/7276857648606088480' target='_blank' rel='noreferrer nofollow'>Open video</a>,Parte 2| info sobre el ab0rto en España #abortoquirúrgico #abortofarmacologico #abortoespaña #abortolegalyseguro #abortolegal #abortion #aborto #paratii #fypシ ,vgarcia_sexologia,https://www.tiktok.com/@vgarcia_sexologia,<a href='https://www.tiktok.com/@vgarcia_sexologia' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial1__es__en__spain'},{'2024-04-28T15:30:00'},{'14385'},{'eu24--tk0_scheduled__2024-05-11T20:50:00+00:00_131_4'},{'2024-05-12T08:16:36.075804'},{'2024-05-12T08:16:36.075829'},9.0
23735,{'general'},0,0,tk0,{'es'},{'en'},{'vote anti-abortion european elections 2024 spain'},7318439999626628385,Sollten Abtreibungen nicht mehr unter Strafe stehe,https://www.tiktok.com/@grundgeseggs/video/7318439999626628385,<a href='https://www.tiktok.com/@grundgeseggs/video/7318439999626628385' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Sollten Abtreibungen nicht mehr unter Strafe stehen? Die AfD jedenfalls stellte 2023 bereits ihr Europawahlprogramm vor, in welchem sie fordert, dass Abtreibungen nur noch in Ausnahmefällen gestattet sein sollen. Denn #2024 findet Anfang Juni die Wahl für das neue #Europäische Parlament statt. In diesem Programm sind auch Passagen, die man so bei anderen großen Parteien, die im #Bundestag vertreten sind, nicht findet. #fypage #foryoupage #2023 #2024 #wahrheit ",grundgeseggs,https://www.tiktok.com/@grundgeseggs,<a href='https://www.tiktok.com/@grundgeseggs' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial1__es__en__spain'},{'2024-04-28T15:30:00'},{'14385'},{'eu24--tk0_scheduled__2024-05-11T20:50:00+00:00_131_4'},{'2024-05-12T08:16:36.075804'},{'2024-05-12T08:16:36.075829'},8.0
23736,{'general'},0,0,tk0,{'es'},{'en'},{'vote anti-abortion european elections 2024 spain'},7319493078656486662,SA’s #abortionaccess is under attack yet again. #a,https://www.tiktok.com/@pontsho_pilane/video/7319493078656486662,<a href='https://www.tiktok.com/@pontsho_pilane/video/7319493078656486662' target='_blank' rel='noreferrer nofollow'>Open video</a>,SA’s #abortionaccess is under attack yet again. #abortion #abortolegal #saelections #saelections2024 #mybodymychoice #abortionrights #SAMA28 #tiktoksouthafrica #foryou #fyp,pontsho_pilane,https://www.tiktok.com/@pontsho_pilane,<a href='https://www.tiktok.com/@pontsho_pilane' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial1__es__en__spain'},{'2024-04-28T15:30:00'},{'14385'},{'eu24--tk0_scheduled__2024-05-11T20:50:00+00:00_131_4'},{'2024-05-12T08:16:36.075804'},{'2024-05-12T08:16:36.075829'},3.0
23737,{'general'},0,0,tk0,{'es'},{'en'},{'vote anti-abortion european elections 2024 spain'},7324374047624678661,#españa🇪🇸 #migrantesenespaña🇪🇦#migrantesvenezolano,https://www.tiktok.com/@yuli.h.fernandez/video/7324374047624678661,<a href='https://www.tiktok.com/@yuli.h.fernandez/video/7324374047624678661' target='_blank' rel='noreferrer nofollow'>Open video</a>,#españa🇪🇸 #migrantesenespaña🇪🇦#migrantesvenezolanos #migrantesperuanos🇵🇪 #migrantesecuatorianos #migrantescolombianos #migranteshondureños🇭🇳 #paratodosustedes#migrantesuruguayaso #usamigranteschilenos #migrantesrepublicadominicana ,yuli.h.fernandez,https://www.tiktok.com/@yuli.h.fernandez,<a href='https://www.tiktok.com/@yuli.h.fernandez' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial1__es__en__spain'},{'2024-04-28T15:30:00'},{'14385'},{'eu24--tk0_scheduled__2024-05-11T20:50:00+00:00_131_4'},{'2024-05-12T08:16:36.075804'},{'2024-05-12T08:16:36.075829'},4.0
23738,{'general'},0,0,tk0,{'es'},{'en'},{'vote anti-abortion european elections 2024 spain'},7342986404122627333,De aquí al 2 de junio analicemos todo en contexto ,https://www.tiktok.com/@paandurata/video/7342986404122627333,<a href='https://www.tiktok.com/@paandurata/video/7342986404122627333' target='_blank' rel='noreferrer nofollow'>Open video</a>,De aquí al 2 de junio analicemos todo en contexto electoral #abortolegal #francia #elecciones2024 #mexico #8M ,paandurata,https://www.tiktok.com/@paandurata,<a href='https://www.tiktok.com/@paandurata' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial1__es__en__spain'},{'2024-04-28T15:30:00'},{'14385'},{'eu24--tk0_scheduled__2024-05-11T20:50:00+00:00_131_4'},{'2024-05-12T08:16:36.075804'},{'2024-05-12T08:16:36.075829'},10.0
23739,{'general'},0,0,tk0,{'es'},{'en'},{'vote anti-abortion european elections 2024 spain'},7345260124061044000,How do you think Spain will line up? 🏆🇪🇸 The 2024 ,https://www.tiktok.com/@pechefootball/video/7345260124061044000,<a href='https://www.tiktok.com/@pechefootball/video/7345260124061044000' target='_blank' rel='noreferrer nofollow'>Open video</a>,How do you think Spain will line up? 🏆🇪🇸 The 2024 Euros is coming up quickly and the Spanish national team is facing many injuries. With FC Barcelona’s Gavi and Pedri the heart of midfield they could be with without both is pedri doesnt stay fit. You also have nico williams and lamine yamal as exciting players entering the conversation. #Soccer #Football #EURO2024 ,pechefootball,https://www.tiktok.com/@pechefootball,<a href='https://www.tiktok.com/@pechefootball' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial1__es__en__spain'},{'2024-04-28T15:30:00'},{'14385'},{'eu24--tk0_scheduled__2024-05-11T20:50:00+00:00_131_4'},{'2024-05-12T08:16:36.075804'},{'2024-05-12T08:16:36.075829'},5.0
23740,{'general'},0,0,tk0,{'es'},{'en'},{'vote anti-abortion european elections 2024 spain'},7355789540143025441,🇪🇺 Élections européennes 2024 : Zoom sur chaque ca,https://www.tiktok.com/@bleu_blanc_rire/video/7355789540143025441,<a href='https://www.tiktok.com/@bleu_blanc_rire/video/7355789540143025441' target='_blank' rel='noreferrer nofollow'>Open video</a>,🇪🇺 Élections européennes 2024 : Zoom sur chaque candidat. Découvrez l’avenir de l’Europe ! #fyp #fypシ #france #pourtoi #pourtoii #europe #election2024 #electioneuropéenne #electioneuropeennes2024 #candidats #deputeeuropeen #liste #ue #eu #9juin2024 #partipolitique #rn #ldf #lfi #macron #eelv #lr #vivelafrance #pcf #lo #equinox #lespatriotes #bardella #upr #asselineau #frexit #rennaissance #programme #citoyensencolères #vote #tiktok #tiktokfrance #marionmarechal ,bleu_blanc_rire,https://www.tiktok.com/@bleu_blanc_rire,<a href='https://www.tiktok.com/@bleu_blanc_rire' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial1__es__en__spain'},{'2024-04-28T15:30:00'},{'14385'},{'eu24--tk0_scheduled__2024-05-11T20:50:00+00:00_131_4'},{'2024-05-12T08:16:36.075804'},{'2024-05-12T08:16:36.075829'},6.0
23741,{'general'},0,0,tk0,{'es'},{'en'},{'vote anti-abortion european elections 2024 spain'},7355958269388639530,,https://www.tiktok.com/@my_doode/video/7355958269388639530,<a href='https://www.tiktok.com/@my_doode/video/7355958269388639530' target='_blank' rel='noreferrer nofollow'>Open video</a>,,my_doode,https://www.tiktok.com/@my_doode,<a href='https://www.tiktok.com/@my_doode' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial1__es__en__spain'},{'2024-04-28T15:30:00'},{'14385'},{'eu24--tk0_scheduled__2024-05-11T20:50:00+00:00_131_4'},{'2024-05-12T08:16:36.075804'},{'2024-05-12T08:16:36.075829'},2.0
23742,{'general'},0,0,tk0,{'es'},{'en'},{'vote anti-abortion european elections 2024 spain'},7356129483751001349,#migrantesenespaña🇪🇦 #migrantesperuanos🇵🇪 #migrant,https://www.tiktok.com/@yuli.h.fernandez/video/7356129483751001349,<a href='https://www.tiktok.com/@yuli.h.fernandez/video/7356129483751001349' target='_blank' rel='noreferrer nofollow'>Open video</a>,#migrantesenespaña🇪🇦 #migrantesperuanos🇵🇪 #migrantes_latinos #migranteshondureños🇭🇳 #migrantesvenezolanos #migrantesargentinos ,yuli.h.fernandez,https://www.tiktok.com/@yuli.h.fernandez,<a href='https://www.tiktok.com/@yuli.h.fernandez' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial1__es__en__spain'},{'2024-04-28T15:30:00'},{'14385'},{'eu24--tk0_scheduled__2024-05-11T20:50:00+00:00_131_4'},{'2024-05-12T08:16:36.075804'},{'2024-05-12T08:16:36.075829'},11.0
23743,{'general'},0,0,tk0,{'es'},{'en'},{'vote anti-abortion european elections 2024 spain'},7358115411470126368,Don’t forget! From 6 to 9 June are European Electi,https://www.tiktok.com/@europahausleipzig/video/7358115411470126368,<a href='https://www.tiktok.com/@europahausleipzig/video/7358115411470126368' target='_blank' rel='noreferrer nofollow'>Open video</a>,Don’t forget! From 6 to 9 June are European Elections 🇪🇺🙏🏻 Go vote and participate actively!! #eu #europeanunion #vote #election2024 #europeanparliament #europeanelections @europeanparliament ,europahausleipzig,https://www.tiktok.com/@europahausleipzig,<a href='https://www.tiktok.com/@europahausleipzig' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial1__es__en__spain'},{'2024-04-28T15:30:00'},{'14385'},{'eu24--tk0_scheduled__2024-05-11T20:50:00+00:00_131_4'},{'2024-05-12T08:16:36.075804'},{'2024-05-12T08:16:36.075829'},7.0
23744,{'general'},0,0,tk0,{'es'},{'en'},{'vote anti-abortion european elections 2024 spain'},7359181809231416609,🗳️🇪🇺The European elections will take place in Spai,https://www.tiktok.com/@ajinter/video/7359181809231416609,<a href='https://www.tiktok.com/@ajinter/video/7359181809231416609' target='_blank' rel='noreferrer nofollow'>Open video</a>,"🗳️🇪🇺The European elections will take place in Spain on 9 June 2024. The minimum voting age is 18 years. Spanish citizens residing in Spain or abroad, as well as citizens of other EU countries residing in Spain, can vote. In Germany 🇩🇪, Austria 🇦🇹, Belgium 🇧🇪 and Malta 🇲🇹 , you can vote in the EU elections from the age of 16. 🥳 ❗️Young people’s opinions count. Studies have shown that citizens who get into the habit of voting at a young age, are more likely to continue to vote later in life.  Why: While young people aged 18-21 often face more barriers to voting, such as no longer living in their parents house, changing address, etc. 16 year olds are likely to have more stability. They are also likely to still be in school, where they have access to support on how to register as well as other resources, such as citizenship education. . . . 🗳️🇪🇺 Las elecciones al parlamento europeo tendrán lugar en España el 9 de junio de 2024. La edad mínima para votar es de 18 años. Pueden votar las personas ciudadanas españolas residentes en España o en el extranjero, así como las personas ciudadanas de otros países de la UE residentes en España. En Alemania 🇩🇪, Austria 🇦🇹 , Bélgica 🇧🇪 y Malta 🇲🇹 se puede votar en las elecciones de la UE a partir de los 16 años. 🥳 ❗️La opinión de las personas jóvenes cuenta. Los estudios han demostrado que las personas ciudadanas que adquieren el hábito de votar a una edad temprana, tienen más probabilidades de seguir votando más adelante.  Por qué: Mientras que las personas jóvenes de 18 a 21 años suelen enfrentarse a más obstáculos para votar, como dejar de vivir en casa de sus padres, cambiar de domicilio, etc. Las personas jóvenes de 16 años suelen tener más estabilidad. Es probable que aún estén en la escuela, donde tienen acceso a apoyo sobre cómo registrarse, así como a otros recursos, como la educación para la ciudadanía. #europe #europeanelections #fyp #ErasmusPlus #ajinter #govote ",ajinter,https://www.tiktok.com/@ajinter,<a href='https://www.tiktok.com/@ajinter' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial1__es__en__spain'},{'2024-04-28T15:30:00'},{'14385'},{'eu24--tk0_scheduled__2024-05-11T20:50:00+00:00_131_4'},{'2024-05-12T08:16:36.075804'},{'2024-05-12T08:16:36.075829'},0.0
